timestamp,active_players,queue_size,login_rate,chat_rate,cpu_load
2024-01-01 13:56:30,136,39,10,107,21.59
2024-01-01 13:57:00,124,44,4,112,23.62
2024-01-01 13:57:30,122,39,5,105,23.4
2024-01-01 13:58:00,112,22,4,91,16.71
2024-01-01 13:58:30,126,41,4,92,19.22
2024-01-01 13:59:00,133,28,4,119,23.2
2024-01-01 13:59:30,132,37,6,128,25.04
2024-01-01 14:00:00,474,142,19,382,26.09
2024-01-01 14:00:30,456,146,22,357,20.27
2024-01-01 14:01:00,467,150,22,374,24.19
2024-01-01 14:01:30,474,136,25,398,18.78
2024-01-01 14:02:00,445,128,21,364,18.26
2024-01-01 14:02:30,463,132,23,329,22.98
2024-01-01 14:03:00,480,138,26,427,21.23
2024-01-01 14:03:30,453,126,19,350,22.09
2024-01-01 14:04:00,456,135,23,363,22.19
2024-01-01 14:04:30,452,129,22,363,26.04
2024-01-01 14:05:00,459,142,22,369,23.52
2024-01-01 14:05:30,441,125,20,353,22.3
2024-01-01 14:06:00,472,140,27,356,23.36
2024-01-01 14:06:30,464,143,18,382,22.99
2024-01-01 14:07:00,464,131,17,398,20.27
2024-01-01 14:07:30,454,124,21,379,21.77
2024-01-01 14:08:00,437,134,21,345,16.28
2024-01-01 14:08:30,463,138,21,356,19.44
2024-01-01 14:09:00,450,133,20,357,23.04
2024-01-01 14:09:30,485,144,20,398,22.68
2024-01-01 14:10:00,462,131,23,378,76.19
2024-01-01 14:10:30,449,136,20,335,74.6
2024-01-01 14:11:00,463,142,24,333,74.52
2024-01-01 14:11:30,450,141,22,384,78.25
2024-01-01 14:12:00,467,142,24,386,77.67
2024-01-01 14:12:30,427,127,23,315,75.72
2024-01-01 14:13:00,466,142,20,411,78.01
2024-01-01 14:13:30,460,140,21,352,74.96
2024-01-01 14:14:00,453,129,24,361,74.03
2024-01-01 14:14:30,462,138,23,382,77.99
2024-01-01 14:15:00,456,144,24,371,75.29
2024-01-01 14:15:30,447,127,21,394,74.68
2024-01-01 14:16:00,446,141,21,368,77.99
2024-01-01 14:16:30,459,135,23,351,75.21
2024-01-01 14:17:00,462,138,23,405,78.14
2024-01-01 14:17:30,450,132,20,382,78.27
2024-01-01 14:18:00,456,136,24,411,72.54
2024-01-01 14:18:30,443,128,19,382,76.34
2024-01-01 14:19:00,451,139,24,356,76.87
2024-01-01 14:19:30,430,124,25,323,82.35
2024-01-01 14:20:00,458,133,24,344,76.89
2024-01-01 14:20:30,480,142,26,353,75.58
2024-01-01 14:21:00,461,126,24,377,81.16
2024-01-01 14:21:30,478,135,23,360,74.63
2024-01-01 14:22:00,468,133,22,365,79.1
2024-01-01 14:22:30,448,134,20,309,69.97
2024-01-01 14:23:00,432,126,21,344,79.75
2024-01-01 14:23:30,467,141,21,365,74.47
2024-01-01 14:24:00,448,141,21,365,74.94
2024-01-01 14:24:30,457,131,21,379,78.08
2024-01-01 14:25:00,451,144,21,403,77.06
2024-01-01 14:25:30,451,135,22,365,75.38
2024-01-01 14:26:00,481,139,27,393,72.98
2024-01-01 14:26:30,451,136,17,326,79.48
2024-01-01 14:27:00,473,147,21,373,77.87
2024-01-01 14:27:30,458,144,25,401,73.65
2024-01-01 14:28:00,452,126,23,362,71.3
2024-01-01 14:28:30,457,134,23,354,72.83
2024-01-01 14:29:00,454,150,22,351,75.31
2024-01-01 14:29:30,438,129,21,328,68.91
2024-01-01 14:30:00,466,137,20,392,75.62
2024-01-01 14:30:30,458,140,22,341,82.55
2024-01-01 14:31:00,446,137,21,347,80.25
2024-01-01 14:31:30,462,137,24,347,78.23
2024-01-01 14:32:00,471,144,21,384,80.17
2024-01-01 14:32:30,457,138,23,386,75.14
2024-01-01 14:33:00,462,140,21,325,71.25
2024-01-01 14:33:30,457,130,22,361,79.14
2024-01-01 14:34:00,454,134,17,378,73.09
2024-01-01 14:34:30,454,145,23,332,76.85
2024-01-01 14:35:00,471,140,22,391,75.05
2024-01-01 14:35:30,444,134,20,350,77.47
2024-01-01 14:36:00,453,143,22,383,77.64
2024-01-01 14:36:30,456,125,24,365,73.99
2024-01-01 14:37:00,450,132,20,354,77.88
2024-01-01 14:37:30,477,143,23,387,74.75
2024-01-01 14:38:00,471,137,23,367,73.22
2024-01-01 14:38:30,456,137,22,400,74.3
2024-01-01 14:39:00,466,129,27,353,77.22
2024-01-01 14:39:30,457,134,21,370,69.98
2024-01-01 14:40:00,462,136,25,386,76.29
2024-01-01 14:40:30,463,151,25,340,75.38
2024-01-01 14:41:00,452,150,21,367,73.55
2024-01-01 14:41:30,446,131,22,323,75.29
2024-01-01 14:42:00,468,133,22,341,78.72
2024-01-01 14:42:30,466,136,24,354,78.63
2024-01-01 14:43:00,475,149,24,399,78.52
2024-01-01 14:43:30,466,142,21,363,77.5
2024-01-01 14:44:00,464,144,19,371,74.85
2024-01-01 14:44:30,430,127,21,335,75.77
2024-01-01 14:45:00,456,140,19,381,80.71
2024-01-01 14:45:30,459,133,25,361,73.16
2024-01-01 14:46:00,484,153,23,376,76.84
2024-01-01 14:46:30,450,136,24,331,77.31
2024-01-01 14:47:00,458,138,21,322,73.13
2024-01-01 14:47:30,468,137,22,360,78.5
2024-01-01 14:48:00,459,137,23,361,77.32
2024-01-01 14:48:30,446,135,22,331,77.29
2024-01-01 14:49:00,462,145,25,349,78.43
2024-01-01 14:49:30,460,136,25,387,76.01
2024-01-01 14:50:00,454,133,21,391,77.4
2024-01-01 14:50:30,465,146,21,395,76.59
2024-01-01 14:51:00,480,146,24,365,76.39
2024-01-01 14:51:30,452,130,22,365,71.42
2024-01-01 14:52:00,437,125,21,346,80.48
2024-01-01 14:52:30,470,141,25,398,76.92
2024-01-01 14:53:00,446,133,22,369,79.07
2024-01-01 14:53:30,461,139,19,337,74.9
2024-01-01 14:54:00,469,146,21,397,77.69
2024-01-01 14:54:30,475,137,22,354,68.22
2024-01-01 14:55:00,462,139,23,345,77.26
2024-01-01 14:55:30,473,141,21,325,73.84
2024-01-01 14:56:00,463,147,22,382,80.27
2024-01-01 14:56:30,459,123,27,366,72.15
2024-01-01 14:57:00,458,134,16,347,79.17
2024-01-01 14:57:30,463,132,26,382,79.35
2024-01-01 14:58:00,454,131,26,365,80.38
2024-01-01 14:58:30,454,138,21,366,73.59
2024-01-01 14:59:00,456,138,24,358,76.43
2024-01-01 14:59:30,459,132,23,369,75.93
2024-01-01 15:00:00,110,27,6,67,74.14
2024-01-01 15:00:30,82,12,6,34,77.49
2024-01-01 15:01:00,104,40,4,105,81.13
2024-01-01 15:01:30,104,34,4,66,77.62
2024-01-01 15:02:00,85,30,1,65,73.87
2024-01-01 15:02:30,107,35,4,105,80.61
2024-01-01 15:03:00,81,24,1,31,74.39
2024-01-01 15:03:30,103,17,6,79,78.22
2024-01-01 15:04:00,107,38,7,95,80.55
2024-01-01 15:04:30,117,43,6,126,78.67
2024-01-01 15:05:00,96,32,3,90,80.25
2024-01-01 15:05:30,98,28,6,35,72.41
2024-01-01 15:06:00,105,31,6,89,79.3
2024-01-01 15:06:30,98,32,5,28,74.46
2024-01-01 15:07:00,104,41,4,108,76.85
2024-01-01 15:07:30,110,25,5,70,76.34
2024-01-01 15:08:00,82,22,4,59,75.87
2024-01-01 15:08:30,102,28,8,78,73.63
2024-01-01 15:09:00,103,40,3,89,76.62
2024-01-01 15:09:30,86,33,6,77,75.59
2024-01-01 15:10:00,92,27,1,104,19.84
2024-01-01 15:10:30,107,29,7,103,11.07
2024-01-01 15:11:00,88,30,5,46,13.83
2024-01-01 15:11:30,97,21,5,60,18.87
2024-01-01 15:12:00,113,31,6,95,15.46
2024-01-01 15:12:30,97,30,3,58,16.89
2024-01-01 15:13:00,98,32,4,72,15.32
2024-01-01 15:13:30,102,34,4,82,15.41
2024-01-01 15:14:00,80,22,5,67,18.71
2024-01-01 15:14:30,112,36,6,84,19.13
2024-01-01 15:15:00,92,27,4,90,16.74
2024-01-01 15:15:30,76,16,3,67,21.29
2024-01-01 15:16:00,96,24,4,101,14.18
2024-01-01 15:16:30,116,30,5,92,15.27
2024-01-01 15:17:00,96,23,4,117,15.15
2024-01-01 15:17:30,106,32,2,104,21.71
2024-01-01 15:18:00,104,29,1,109,11.08
2024-01-01 15:18:30,110,34,4,100,18.74
2024-01-01 15:19:00,93,19,4,88,16.11
2024-01-01 15:19:30,107,22,5,99,12.15
2024-01-01 15:20:00,95,25,4,55,15.04
2024-01-01 15:20:30,107,27,6,110,19.15
2024-01-01 15:21:00,92,20,3,104,12.2
2024-01-01 15:21:30,106,33,5,63,18.2
2024-01-01 15:22:00,100,31,3,74,19.55
2024-01-01 15:22:30,92,32,6,78,15.05
2024-01-01 15:23:00,114,31,6,65,17.27
2024-01-01 15:23:30,96,21,3,88,15.68
2024-01-01 15:24:00,93,18,3,87,17.35
2024-01-01 15:24:30,101,33,6,69,16.93
2024-01-01 15:25:00,94,29,6,68,16.66
2024-01-01 15:25:30,114,28,3,107,14.49
2024-01-01 15:26:00,98,26,1,93,15.34
2024-01-01 15:26:30,94,22,1,81,19.08
2024-01-01 15:27:00,86,22,3,122,19.17
2024-01-01 15:27:30,97,27,4,106,19.54
2024-01-01 15:28:00,107,28,5,84,16.25
2024-01-01 15:28:30,89,22,6,71,18.98
2024-01-01 15:29:00,91,27,2,92,16.59
2024-01-01 15:29:30,88,22,1,74,17.41
2024-01-01 15:30:00,89,27,6,92,12.77
2024-01-01 15:30:30,91,30,4,117,15.11
2024-01-01 15:31:00,100,35,2,55,12.98
2024-01-01 15:31:30,100,31,3,92,15.46
2024-01-01 15:32:00,95,24,5,91,15.09
2024-01-01 15:32:30,84,19,6,60,15.03
2024-01-01 15:33:00,89,30,4,69,16.03
2024-01-01 15:33:30,110,27,3,96,17.72
2024-01-01 15:34:00,95,31,4,43,16.26
2024-01-01 15:34:30,102,23,6,102,14.82
2024-01-01 15:35:00,89,26,5,60,15.17
2024-01-01 15:35:30,93,25,4,74,19.23
2024-01-01 15:36:00,102,30,4,52,20.0
2024-01-01 15:36:30,97,28,6,90,16.33
2024-01-01 15:37:00,102,23,6,42,15.41
2024-01-01 15:37:30,101,30,4,77,18.75
2024-01-01 15:38:00,95,28,4,54,15.54
2024-01-01 15:38:30,91,31,6,57,16.51
2024-01-01 15:39:00,82,23,4,71,14.29
2024-01-01 15:39:30,93,26,3,94,15.9
2024-01-01 15:40:00,86,18,5,78,17.02
2024-01-01 15:40:30,98,34,4,79,15.87
2024-01-01 15:41:00,86,25,7,36,19.34
2024-01-01 15:41:30,97,21,3,43,14.84
2024-01-01 15:42:00,112,32,4,104,13.61
2024-01-01 15:42:30,100,31,1,64,11.97
2024-01-01 15:43:00,104,28,6,80,11.4
2024-01-01 15:43:30,99,36,4,60,20.62
2024-01-01 15:44:00,96,29,2,87,17.32
2024-01-01 15:44:30,85,24,4,52,15.91
2024-01-01 15:45:00,117,41,2,73,14.85
2024-01-01 15:45:30,107,22,5,68,16.0
2024-01-01 15:46:00,102,39,8,115,15.42
2024-01-01 15:46:30,84,31,3,82,15.21
2024-01-01 15:47:00,106,27,4,77,16.64
2024-01-01 15:47:30,85,27,4,45,14.43
2024-01-01 15:48:00,112,30,2,99,14.27
2024-01-01 15:48:30,102,28,4,55,13.26
2024-01-01 15:49:00,102,36,2,107,16.26
2024-01-01 15:49:30,82,27,2,28,16.95
2024-01-01 15:50:00,87,29,4,50,15.92
2024-01-01 15:50:30,102,26,6,96,15.94
2024-01-01 15:51:00,101,41,7,104,11.56
2024-01-01 15:51:30,81,12,4,67,17.61
2024-01-01 15:52:00,94,29,5,80,22.82
2024-01-01 15:52:30,70,17,3,36,19.22
2024-01-01 15:53:00,97,34,4,84,19.07
2024-01-01 15:53:30,105,37,6,87,12.61
2024-01-01 15:54:00,101,27,5,77,16.41
2024-01-01 15:54:30,88,20,2,47,10.4
2024-01-01 15:55:00,77,24,8,75,18.86
2024-01-01 15:55:30,97,36,4,78,17.71
2024-01-01 15:56:00,81,27,4,77,15.87
2024-01-01 15:56:30,95,26,5,52,15.59
2024-01-01 15:57:00,105,32,5,86,16.63
2024-01-01 15:57:30,108,23,4,66,14.71
2024-01-01 15:58:00,90,33,4,101,21.58
2024-01-01 15:58:30,90,35,6,115,14.76
2024-01-01 15:59:00,89,28,7,62,13.63
2024-01-01 15:59:30,96,35,4,69,11.42
2024-01-01 16:00:00,21,9,3,-9,15.23
2024-01-01 16:00:30,20,15,-1,16,18.69
2024-01-01 16:01:00,26,12,4,10,17.92
2024-01-01 16:01:30,12,3,2,-12,13.66
2024-01-01 16:02:00,40,7,3,24,14.64
2024-01-01 16:02:30,29,1,4,30,14.04
2024-01-01 16:03:00,25,9,-1,63,16.05
2024-01-01 16:03:30,21,15,3,39,17.4
2024-01-01 16:04:00,35,14,0,22,18.28
2024-01-01 16:04:30,31,6,5,12,13.82
2024-01-01 16:05:00,27,2,3,13,15.54
2024-01-01 16:05:30,34,16,0,-5,16.15
2024-01-01 16:06:00,33,2,0,26,12.45
2024-01-01 16:06:30,34,14,0,25,16.28
2024-01-01 16:07:00,32,10,2,46,18.18
2024-01-01 16:07:30,33,6,1,59,18.71
2024-01-01 16:08:00,19,4,0,11,15.36
2024-01-01 16:08:30,39,12,0,17,17.61
2024-01-01 16:09:00,44,16,3,36,16.86
2024-01-01 16:09:30,28,14,1,32,15.54
2024-01-01 16:10:00,44,10,2,23,4.1
2024-01-01 16:10:30,28,13,1,9,2.81
2024-01-01 16:11:00,22,6,3,17,5.49
2024-01-01 16:11:30,30,4,0,-23,-2.47
2024-01-01 16:12:00,36,9,0,41,3.96
2024-01-01 16:12:30,39,5,2,18,5.8
2024-01-01 16:13:00,51,8,-2,64,5.2
2024-01-01 16:13:30,17,9,1,21,2.69
2024-01-01 16:14:00,22,12,0,-4,4.65
2024-01-01 16:14:30,36,7,2,0,1.76
2024-01-01 16:15:00,32,5,3,44,4.17
2024-01-01 16:15:30,36,8,0,11,5.15
2024-01-01 16:16:00,26,5,-1,4,4.16
2024-01-01 16:16:30,31,10,0,11,4.18
2024-01-01 16:17:00,25,11,0,8,1.28
2024-01-01 16:17:30,35,12,2,17,5.85
2024-01-01 16:18:00,30,2,1,6,4.04
2024-01-01 16:18:30,39,17,0,14,6.94
2024-01-01 16:19:00,27,9,-3,43,3.19
2024-01-01 16:19:30,8,-5,0,-12,5.74
2024-01-01 16:20:00,27,12,-2,43,9.14
2024-01-01 16:20:30,39,9,4,51,4.34
2024-01-01 16:21:00,29,3,1,34,3.07
2024-01-01 16:21:30,10,5,5,16,6.06
2024-01-01 16:22:00,16,9,-1,39,8.17
2024-01-01 16:22:30,56,12,0,9,8.24
2024-01-01 16:23:00,30,13,-2,-2,10.31
2024-01-01 16:23:30,51,12,0,17,3.2
2024-01-01 16:24:00,35,21,3,33,3.47
2024-01-01 16:24:30,10,15,0,-12,5.75
2024-01-01 16:25:00,48,12,0,30,5.03
2024-01-01 16:25:30,42,13,5,-12,8.58
2024-01-01 16:26:00,26,4,2,7,3.1
2024-01-01 16:26:30,28,7,6,32,5.3
2024-01-01 16:27:00,64,18,1,33,0.83
2024-01-01 16:27:30,28,5,1,15,2.96
2024-01-01 16:28:00,36,11,-2,13,7.88
2024-01-01 16:28:30,40,14,0,2,5.97
2024-01-01 16:29:00,29,8,1,46,3.25
2024-01-01 16:29:30,41,22,3,19,3.44
2024-01-01 16:30:00,23,5,0,-2,6.84
2024-01-01 16:30:30,17,0,4,-20,5.14
2024-01-01 16:31:00,28,9,0,0,7.63
2024-01-01 16:31:30,27,6,3,1,2.61
2024-01-01 16:32:00,30,13,2,63,1.34
2024-01-01 16:32:30,34,18,0,76,9.07
2024-01-01 16:33:00,12,3,0,14,4.0
2024-01-01 16:33:30,33,10,-1,27,9.61
2024-01-01 16:34:00,43,18,4,7,7.19
2024-01-01 16:34:30,33,15,0,17,3.59
2024-01-01 16:35:00,35,4,0,46,9.58
2024-01-01 16:35:30,45,16,0,88,5.44
2024-01-01 16:36:00,30,16,-3,28,2.16
2024-01-01 16:36:30,33,7,0,47,4.46
2024-01-01 16:37:00,23,0,1,36,17.14
2024-01-01 16:37:30,22,13,1,33,5.45
2024-01-01 16:38:00,25,10,1,10,6.89
2024-01-01 16:38:30,10,-4,0,45,3.11
2024-01-01 16:39:00,39,12,5,32,4.48
2024-01-01 16:39:30,46,6,2,18,5.96
2024-01-01 16:40:00,42,15,1,63,3.66
2024-01-01 16:40:30,33,13,5,25,0.79
2024-01-01 16:41:00,19,7,-1,-8,2.26
2024-01-01 16:41:30,38,11,1,31,3.77
2024-01-01 16:42:00,23,11,-1,49,3.3
2024-01-01 16:42:30,18,2,0,29,6.86
2024-01-01 16:43:00,34,12,0,47,0.72
2024-01-01 16:43:30,32,11,0,3,5.25
2024-01-01 16:44:00,45,17,1,29,8.69
2024-01-01 16:44:30,42,9,1,46,3.93
2024-01-01 16:45:00,36,10,-1,21,8.35
2024-01-01 16:45:30,17,13,-1,36,7.03
2024-01-01 16:46:00,41,7,0,40,4.81
2024-01-01 16:46:30,35,16,2,59,8.23
2024-01-01 16:47:00,24,10,-2,11,3.94
2024-01-01 16:47:30,35,8,0,13,1.15
2024-01-01 16:48:00,33,13,4,43,5.24
2024-01-01 16:48:30,27,20,1,29,2.61
2024-01-01 16:49:00,31,1,0,48,7.72
2024-01-01 16:49:30,29,15,1,54,7.89
2024-01-01 16:50:00,41,13,5,37,11.57
2024-01-01 16:50:30,23,-1,-1,2,5.72
2024-01-01 16:51:00,26,9,1,-21,3.77
2024-01-01 16:51:30,19,2,0,25,6.71
2024-01-01 16:52:00,32,2,3,37,4.31
2024-01-01 16:52:30,48,30,4,51,5.26
2024-01-01 16:53:00,34,11,2,30,4.47
2024-01-01 16:53:30,28,19,0,6,4.77
2024-01-01 16:54:00,32,8,0,-2,5.15
2024-01-01 16:54:30,30,13,0,63,7.45
2024-01-01 16:55:00,40,10,2,47,7.35
2024-01-01 16:55:30,27,10,1,9,1.71
2024-01-01 16:56:00,14,2,0,-30,3.61
2024-01-01 16:56:30,35,13,8,34,7.63
2024-01-01 16:57:00,33,12,1,74,6.92
2024-01-01 16:57:30,12,6,0,48,5.26
2024-01-01 16:58:00,34,12,3,19,3.74
2024-01-01 16:58:30,37,10,4,49,4.48
2024-01-01 16:59:00,24,5,0,22,8.85
2024-01-01 16:59:30,30,10,0,18,2.61
2024-01-01 17:00:00,13,4,-1,31,6.44
2024-01-01 17:00:30,34,13,2,12,2.63
2024-01-01 17:01:00,17,11,1,8,3.14
2024-01-01 17:01:30,12,2,0,-15,4.88
2024-01-01 17:02:00,22,0,0,16,1.82
2024-01-01 17:02:30,29,6,2,27,7.3
2024-01-01 17:03:00,10,7,-2,6,3.48
2024-01-01 17:03:30,13,0,0,9,5.57
2024-01-01 17:04:00,38,10,3,36,0.39
2024-01-01 17:04:30,23,6,-2,12,4.19
2024-01-01 17:05:00,20,5,0,14,9.18
2024-01-01 17:05:30,20,15,3,-2,2.37
2024-01-01 17:06:00,9,6,-2,13,0.36
2024-01-01 17:06:30,25,21,2,40,3.66
2024-01-01 17:07:00,28,17,-1,35,7.67
2024-01-01 17:07:30,20,3,-1,59,2.07
2024-01-01 17:08:00,23,5,1,14,3.76
2024-01-01 17:08:30,24,17,-1,21,5.08
2024-01-01 17:09:00,19,2,-1,-25,2.29
2024-01-01 17:09:30,22,4,6,50,1.22
2024-01-01 17:10:00,42,13,1,24,0.36
2024-01-01 17:10:30,47,14,6,11,4.88
2024-01-01 17:11:00,23,1,3,15,3.25
2024-01-01 17:11:30,29,5,3,40,1.22
2024-01-01 17:12:00,16,8,-2,21,2.95
2024-01-01 17:12:30,19,6,0,-26,5.11
2024-01-01 17:13:00,14,8,-1,36,3.43
2024-01-01 17:13:30,11,-1,-2,31,3.1
2024-01-01 17:14:00,10,4,0,7,6.7
2024-01-01 17:14:30,28,5,3,39,3.27
2024-01-01 17:15:00,11,3,0,9,5.27
2024-01-01 17:15:30,15,-2,0,15,-0.13
2024-01-01 17:16:00,28,7,2,29,2.77
2024-01-01 17:16:30,12,-1,0,6,3.63
2024-01-01 17:17:00,29,10,2,30,3.83
2024-01-01 17:17:30,18,0,1,46,2.43
2024-01-01 17:18:00,19,4,-1,21,2.72
2024-01-01 17:18:30,35,7,1,35,2.22
2024-01-01 17:19:00,29,1,0,-9,5.24
2024-01-01 17:19:30,16,6,3,34,4.38
2024-01-01 17:20:00,2,0,1,-15,6.78
2024-01-01 17:20:30,15,13,-1,13,8.58
2024-01-01 17:21:00,18,7,1,10,6.08
2024-01-01 17:21:30,34,9,0,52,4.09
2024-01-01 17:22:00,19,5,0,22,4.8
2024-01-01 17:22:30,35,9,2,54,3.8
2024-01-01 17:23:00,29,1,0,15,5.44
2024-01-01 17:23:30,8,9,3,-19,3.03
2024-01-01 17:24:00,4,0,0,35,-0.48
2024-01-01 17:24:30,14,0,-1,2,6.62
2024-01-01 17:25:00,27,8,2,7,4.9
2024-01-01 17:25:30,31,6,0,5,2.19
2024-01-01 17:26:00,27,7,0,26,3.76
2024-01-01 17:26:30,17,6,0,-10,4.37
2024-01-01 17:27:00,19,5,0,9,4.45
2024-01-01 17:27:30,12,-2,1,19,5.08
2024-01-01 17:28:00,13,0,0,30,2.65
2024-01-01 17:28:30,37,13,3,37,2.54
2024-01-01 17:29:00,9,2,-1,-10,1.78
2024-01-01 17:29:30,32,6,-1,70,1.49
2024-01-01 17:30:00,23,7,0,0,-0.26
2024-01-01 17:30:30,17,10,0,8,2.39
2024-01-01 17:31:00,16,10,2,14,2.37
2024-01-01 17:31:30,11,2,-1,-18,6.81
2024-01-01 17:32:00,14,11,5,30,2.16
2024-01-01 17:32:30,19,3,4,12,3.6
2024-01-01 17:33:00,29,7,2,4,6.61
2024-01-01 17:33:30,25,7,-1,35,1.04
2024-01-01 17:34:00,30,17,0,35,4.17
2024-01-01 17:34:30,24,4,0,16,4.71
2024-01-01 17:35:00,14,0,-2,39,4.92
2024-01-01 17:35:30,44,7,1,33,4.42
2024-01-01 17:36:00,23,3,1,13,3.49
2024-01-01 17:36:30,30,7,3,27,2.07
2024-01-01 17:37:00,16,-4,1,27,1.34
2024-01-01 17:37:30,18,10,0,-24,-0.53
2024-01-01 17:38:00,12,7,1,3,0.98
2024-01-01 17:38:30,0,7,-2,29,7.81
2024-01-01 17:39:00,35,14,2,39,2.31
2024-01-01 17:39:30,17,-2,2,35,8.99
2024-01-01 17:40:00,3,-1,0,32,4.25
2024-01-01 17:40:30,25,0,0,49,0.16
2024-01-01 17:41:00,18,10,0,8,-0.96
2024-01-01 17:41:30,19,11,2,21,0.69
2024-01-01 17:42:00,29,10,3,17,-0.88
2024-01-01 17:42:30,33,5,3,21,0.73
2024-01-01 17:43:00,11,7,-1,7,1.52
2024-01-01 17:43:30,31,3,2,13,7.55
2024-01-01 17:44:00,35,8,4,23,9.14
2024-01-01 17:44:30,19,22,1,31,3.04
2024-01-01 17:45:00,32,12,2,72,4.49
2024-01-01 17:45:30,23,5,0,37,5.66
2024-01-01 17:46:00,41,11,4,67,2.56
2024-01-01 17:46:30,19,6,2,-16,4.36
2024-01-01 17:47:00,19,-1,-3,-23,2.91
2024-01-01 17:47:30,10,-3,-1,30,2.04
2024-01-01 17:48:00,9,3,2,-2,4.72
2024-01-01 17:48:30,30,4,0,7,-1.24
2024-01-01 17:49:00,16,6,0,58,8.06
2024-01-01 17:49:30,29,10,1,11,0.74
2024-01-01 17:50:00,18,4,-1,22,-1.0
2024-01-01 17:50:30,41,13,5,38,5.9
2024-01-01 17:51:00,36,13,0,42,0.68
2024-01-01 17:51:30,27,6,0,62,2.43
2024-01-01 17:52:00,31,9,0,14,3.73
2024-01-01 17:52:30,37,11,2,14,0.99
2024-01-01 17:53:00,25,6,1,11,1.25
2024-01-01 17:53:30,14,3,0,22,6.08
2024-01-01 17:54:00,35,15,2,27,7.48
2024-01-01 17:54:30,12,7,-3,32,3.31
2024-01-01 17:55:00,37,13,1,-6,4.36
2024-01-01 17:55:30,27,10,3,25,2.52
2024-01-01 17:56:00,37,11,0,-15,3.43
2024-01-01 17:56:30,14,6,0,3,3.66
2024-01-01 17:57:00,13,2,0,3,1.03
2024-01-01 17:57:30,19,-1,1,41,2.54
2024-01-01 17:58:00,21,6,3,7,2.74
2024-01-01 17:58:30,23,9,0,-9,4.45
2024-01-01 17:59:00,37,14,4,6,0.13
2024-01-01 17:59:30,26,5,0,-11,0.85
2024-01-01 18:00:00,27,9,3,29,0.74
2024-01-01 18:00:30,25,5,0,8,8.72
2024-01-01 18:01:00,36,21,3,38,7.35
2024-01-01 18:01:30,20,1,1,34,8.72
2024-01-01 18:02:00,14,8,3,8,4.25
2024-01-01 18:02:30,17,2,1,19,7.36
2024-01-01 18:03:00,13,7,-1,34,0.9
2024-01-01 18:03:30,17,17,1,28,1.98
2024-01-01 18:04:00,22,0,-2,0,5.68
2024-01-01 18:04:30,18,14,0,37,2.46
2024-01-01 18:05:00,22,7,0,45,1.98
2024-01-01 18:05:30,30,11,2,64,5.52
2024-01-01 18:06:00,19,0,1,18,3.77
2024-01-01 18:06:30,26,5,1,11,-0.27
2024-01-01 18:07:00,12,4,2,-8,-0.22
2024-01-01 18:07:30,0,1,1,-23,4.85
2024-01-01 18:08:00,23,15,0,8,3.91
2024-01-01 18:08:30,28,0,1,3,3.16
2024-01-01 18:09:00,38,16,3,41,3.81
2024-01-01 18:09:30,26,13,2,36,5.83
2024-01-01 18:10:00,8,3,2,-15,3.08
2024-01-01 18:10:30,22,-1,1,-22,2.02
2024-01-01 18:11:00,14,13,1,26,6.32
2024-01-01 18:11:30,11,4,1,-12,2.33
2024-01-01 18:12:00,15,11,-1,8,4.15
2024-01-01 18:12:30,1,1,0,-11,0.95
2024-01-01 18:13:00,0,10,3,1,5.09
2024-01-01 18:13:30,22,9,0,11,1.02
2024-01-01 18:14:00,12,3,1,5,5.33
2024-01-01 18:14:30,15,3,-2,4,2.78
2024-01-01 18:15:00,22,8,3,18,8.31
2024-01-01 18:15:30,0,4,0,-2,5.37
2024-01-01 18:16:00,0,-1,-1,17,2.47
2024-01-01 18:16:30,5,-4,-3,-39,3.03
2024-01-01 18:17:00,30,1,1,0,3.97
2024-01-01 18:17:30,24,10,3,1,-0.95
2024-01-01 18:18:00,17,4,0,9,2.4
2024-01-01 18:18:30,14,0,3,15,4.06
2024-01-01 18:19:00,4,-1,1,7,6.08
2024-01-01 18:19:30,20,5,2,24,5.32
2024-01-01 18:20:00,8,0,3,31,-1.38
2024-01-01 18:20:30,7,-1,0,21,0.37
2024-01-01 18:21:00,20,4,-1,26,-0.11
2024-01-01 18:21:30,22,15,3,39,-1.26
2024-01-01 18:22:00,20,1,-2,44,2.79
2024-01-01 18:22:30,18,3,2,-15,2.16
2024-01-01 18:23:00,3,6,0,24,1.29
2024-01-01 18:23:30,8,8,0,10,5.81
2024-01-01 18:24:00,29,4,4,7,-0.59
2024-01-01 18:24:30,15,1,1,18,0.32
2024-01-01 18:25:00,20,4,1,-6,2.47
2024-01-01 18:25:30,8,2,0,-13,2.32
2024-01-01 18:26:00,24,10,2,41,-0.78
2024-01-01 18:26:30,16,11,2,28,-0.8
2024-01-01 18:27:00,24,13,0,5,4.95
2024-01-01 18:27:30,41,9,0,32,2.86
2024-01-01 18:28:00,22,6,0,60,2.83
2024-01-01 18:28:30,18,3,1,33,2.89
2024-01-01 18:29:00,13,-1,0,2,2.44
2024-01-01 18:29:30,9,5,1,12,2.38
2024-01-01 18:30:00,12,3,3,4,-0.12
2024-01-01 18:30:30,0,-4,-1,-15,0.71
2024-01-01 18:31:00,20,1,-2,32,2.18
2024-01-01 18:31:30,29,2,0,36,2.25
2024-01-01 18:32:00,17,10,1,-3,5.01
2024-01-01 18:32:30,24,8,1,2,4.32
